Date,Time,ESP_ms,Temperature_C,Pressure_hPa,AngleX,AngleY,AngleZ,AccX_g,AccY_g,AccZ_g,Altitude_m,Result
10-09-2025,00:39:59.755,57978,32.14,975.96,-1.49,-0.8,-47.99,0.004,-0.002,0.995,315.21,
10-09-2025,00:40:02.745,60981,32.13,975.91,-1.48,-0.82,-52.88,0.009,-0.004,0.99,315.6,
10-09-2025,00:40:05.760,63984,32.12,975.94,-1.49,-0.82,-57.71,0.008,-0.007,0.998,315.39,
10-09-2025,00:40:08.760,66987,32.11,975.93,-1.52,-0.81,-62.59,0.006,-0.007,0.989,315.43,
10-09-2025,00:40:11.766,69990,32.11,975.94,-1.48,-0.85,-67.42,0.009,-0.003,0.998,315.39,
10-09-2025,00:40:14.769,72993,32.11,975.94,-1.47,-0.82,-72.29,0.006,-0.003,0.992,315.33,
10-09-2025,00:40:17.773,75996,32.12,975.95,-1.53,-0.84,-77.16,0.005,-0.005,0.993,315.28,
10-09-2025,00:40:20.770,78999,32.12,975.94,-1.54,-0.81,-82.02,0.002,-0.009,0.993,315.33,
10-09-2025,00:40:23.771,82002,32.12,975.92,-1.49,-0.81,-86.87,0.005,-0.001,0.997,315.54,
10-09-2025,00:40:26.777,85005,32.12,975.97,-1.51,-0.8,-91.71,0.009,-0.007,0.995,315.12,
10-09-2025,00:40:29.784,88008,32.12,975.95,-1.47,-0.82,-96.54,0.005,-0.008,1.002,315.25,
10-09-2025,00:40:32.787,91011,32.13,975.95,-1.46,-0.8,-101.32,0.006,-0.004,0.994,315.27,
10-09-2025,00:40:35.787,94014,32.11,975.94,-1.5,-0.82,-106.17,0.002,-0.003,0.992,315.4,
10-09-2025,00:40:38.793,97017,32.11,975.93,-1.49,-0.81,-111.01,0.002,-0.004,0.997,315.48,
10-09-2025,00:40:41.785,100020,32.11,975.97,-1.44,-0.8,-115.84,0.002,-0.008,0.998,315.12,
10-09-2025,00:40:44.795,103023,32.11,975.94,-1.52,-0.8,-120.72,0.005,-0.006,0.993,315.38,
10-09-2025,00:40:47.802,106026,32.11,975.97,-1.48,-0.81,-125.55,0.007,-0.005,0.995,315.09,
10-09-2025,00:40:50.803,109029,32.11,975.95,-1.43,-0.81,-130.37,0.002,-0.006,0.994,315.32,
10-09-2025,00:40:53.805,112032,32.09,975.98,-1.47,-0.81,-135.2,0.006,-0.008,1.003,315.05,
10-09-2025,00:40:56.807,115035,32.09,975.96,-1.54,-0.86,-140.06,0.009,-0.002,0.995,315.23,
10-09-2025,00:40:59.800,118038,32.1,975.92,-1.48,-0.82,-144.9,0.01,-0.005,0.994,315.57,
10-09-2025,00:41:02.807,121041,32.1,975.95,-1.52,-0.84,-149.72,0.008,-0.007,0.994,315.27,
10-09-2025,00:41:05.818,124044,32.11,975.95,-1.5,-0.81,-154.56,0.005,-0.006,0.995,315.29,
10-09-2025,00:41:08.822,127047,32.1,975.94,-1.46,-0.8,-159.38,0.007,-0.006,1.001,315.41,
10-09-2025,00:41:11.820,130050,32.08,975.98,-1.52,-0.81,-164.25,0.005,-0.006,1,315.02,
10-09-2025,00:41:14.815,133053,32.07,975.98,-1.48,-0.8,-169.13,0.003,-0.005,0.997,315.07,
10-09-2025,00:41:17.819,136056,32.07,975.94,-1.46,-0.8,-173.96,0.007,-0.006,0.997,315.33,
10-09-2025,00:41:20.833,139059,32.07,975.95,-1.5,-0.84,-178.82,0.002,-0.003,1.001,315.29,
10-09-2025,00:41:23.836,142062,32.07,975.99,-1.44,-0.82,-183.63,0.01,-0.004,0.996,314.98,
10-09-2025,00:41:26.839,145065,32.07,975.94,-1.44,-0.8,-188.46,0.008,-0.004,0.996,315.38,
10-09-2025,00:41:29.841,148068,32.06,975.96,-1.47,-0.8,-193.24,0.006,-0.003,0.995,315.23,
10-09-2025,00:41:32.837,151071,32.05,975.95,-1.42,-0.82,-198.01,0.009,-0.003,0.993,315.32,
10-09-2025,00:41:35.836,154074,32.05,976,-1.48,-0.83,-202.86,0.007,-0.007,0.994,314.85,
10-09-2025,00:41:38.851,157077,32.04,975.97,-1.47,-0.83,-207.7,0.005,-0.007,1.001,315.1,
10-09-2025,00:41:41.854,160080,32.05,975.97,-1.54,-0.81,-212.51,0.005,-0.009,0.997,315.14,
10-09-2025,00:41:44.849,163083,32.06,975.96,-1.5,-0.82,-217.38,0.008,-0.005,0.991,315.23,
10-09-2025,00:41:47.855,166086,32.07,975.97,-1.48,-0.81,-222.19,0.008,-0.005,0.995,315.14,
10-09-2025,00:41:50.863,169089,32.07,975.95,-1.51,-0.83,-227.01,0.005,-0.003,0.996,315.24,
10-09-2025,00:41:53.864,172092,32.08,975.94,-1.45,-0.81,-231.83,0.008,-0.006,0.997,315.35,
10-09-2025,00:41:56.867,175095,32.07,975.93,-1.46,-0.84,-236.69,0.007,-0.004,0.995,315.47,
10-09-2025,00:41:59.870,178098,32.07,975.93,-1.48,-0.83,-241.51,0.005,-0.005,0.999,315.44,
10-09-2025,00:42:02.875,181101,32.08,975.95,-1.46,-0.83,-246.37,0.009,-0.005,0.996,315.32,
10-09-2025,00:42:05.871,184104,32.07,975.95,-1.49,-0.81,-251.23,0.003,-0.002,0.997,315.24,
10-09-2025,00:42:08.881,187107,32.07,975.97,-1.46,-0.82,-256.04,0.005,-0.005,0.995,315.11,
10-09-2025,00:42:11.880,190110,32.07,975.93,-1.47,-0.81,-260.88,0.007,-0.002,0.999,315.48,
10-09-2025,00:42:14.882,193113,32.08,975.98,-1.51,-0.82,-265.75,0.005,-0.003,0.996,315.05,
10-09-2025,00:42:17.883,196116,32.07,975.97,-1.58,-0.84,-270.61,0.005,-0.005,0.99,315.12,
10-09-2025,00:42:20.893,199119,32.07,975.95,-1.41,-0.83,-275.47,0.007,-0.003,0.995,315.25,
10-09-2025,00:42:23.885,202122,32.06,975.95,-1.48,-0.82,-280.34,0.005,-0.006,0.997,315.32,
10-09-2025,00:42:26.898,205125,32.05,975.96,-1.51,-0.8,-285.16,0.008,-0.009,0.997,315.2,
10-09-2025,00:42:29.896,208128,32.05,975.92,-1.46,-0.83,-290.01,0.007,-0.006,1,315.5,
10-09-2025,00:42:32.903,211131,32.03,975.96,-1.52,-0.82,-294.84,0.006,-0.011,0.995,315.19,
10-09-2025,00:42:35.907,214134,32.03,975.98,-1.48,-0.82,-299.7,0.004,-0.005,0.994,315.01,
10-09-2025,00:42:38.905,217137,32.03,975.96,-1.49,-0.79,-304.53,0.004,-0.006,0.994,315.17,
10-09-2025,00:42:41.908,220140,32.04,976,-1.48,-0.82,-309.39,0.006,-0.004,0.993,314.82,
10-09-2025,00:42:44.914,223143,32.04,976.01,-1.52,-0.82,-314.24,0.007,-0.009,0.994,314.76,
10-09-2025,00:42:47.919,226146,32.04,975.97,-1.48,-0.79,-319.08,0.008,-0.007,0.993,315.13,
10-09-2025,00:42:50.913,229149,32.04,975.99,-1.48,-0.81,-323.88,0.004,-0.005,0.997,314.98,
10-09-2025,00:42:53.914,232152,32.03,975.97,-1.44,-0.79,-328.69,0,-0.005,0.99,315.13,
10-09-2025,00:42:56.923,235155,32.04,976,-1.48,-0.81,-333.5,0.004,-0.006,0.997,314.86,
10-09-2025,00:42:59.931,238158,32.03,976,-1.48,-0.83,-338.3,0.008,-0.006,0.999,314.85,
10-09-2025,00:43:02.927,241161,32.03,975.98,-1.48,-0.8,-343.15,0.003,-0.009,0.989,315.06,
10-09-2025,00:43:05.936,244164,32.02,975.99,-1.47,-0.78,-348.01,0.007,-0.001,0.991,314.95,
10-09-2025,00:43:08.939,247167,32.03,975.98,-1.46,-0.79,-352.81,0.005,-0.002,0.993,315.06,
10-09-2025,00:43:11.942,250170,32.03,975.99,-1.48,-0.81,-357.64,0.004,-0.006,0.993,314.91,
10-09-2025,00:43:14.945,253173,32.02,975.97,-1.48,-0.8,-362.48,0.005,-0.003,0.996,315.15,
10-09-2025,00:43:17.943,256176,32,975.95,-1.46,-0.8,-367.33,0.006,-0.005,1.002,315.25,
10-09-2025,00:43:20.945,259179,31.99,975.95,-1.48,-0.79,-372.16,0.006,-0.001,0.998,315.28,
10-09-2025,00:43:23.952,262182,31.99,975.95,-1.46,-0.8,-377.01,0.005,-0.007,0.99,315.27,
10-09-2025,00:43:26.953,265185,31.98,975.99,-1.48,-0.82,-381.84,0.009,-0.004,0.997,314.96,
10-09-2025,00:43:29.958,268188,31.99,975.96,-1.45,-0.8,-386.65,0.01,-0.006,0.997,315.16,
10-09-2025,00:43:32.973,271191,31.99,975.96,-1.43,-0.79,-391.48,0.006,-0.007,0.995,315.24,
10-09-2025,00:43:35.954,274194,32,975.99,-1.41,-0.81,-396.3,0.005,-0.004,0.995,314.96,
10-09-2025,00:43:38.963,277197,31.99,975.97,-1.5,-0.82,-401.13,0.002,-0.003,0.992,315.1,
10-09-2025,00:43:41.971,280200,32,975.97,-1.44,-0.8,-405.96,0.008,-0.003,0.987,315.15,
10-09-2025,00:43:44.973,283203,32,975.96,-1.53,-0.81,-410.81,0.01,-0.003,0.991,315.21,
10-09-2025,00:43:47.963,286206,32.01,975.96,-1.46,-0.8,-415.61,0.005,-0.005,0.996,315.19,
10-09-2025,00:43:50.977,289209,32.02,975.96,-1.44,-0.79,-420.4,0.007,-0.008,0.997,315.22,
10-09-2025,00:43:53.982,292212,32.01,975.95,-1.62,-2.29,-420.65,0.034,0.001,0.988,315.27,
10-09-2025,00:43:56.985,295215,32.01,975.93,-1.5,-0.81,-425.37,0.005,-0.007,0.998,315.49,
10-09-2025,00:43:59.975,298218,32.01,975.99,-1.55,-0.84,-430.27,0.005,-0.007,0.992,314.93,
10-09-2025,00:44:02.992,301221,32,975.96,-1.52,-0.83,-435.13,0.005,-0.007,0.993,315.19,
10-09-2025,00:44:05.997,304224,32,975.96,-1.58,-0.83,-439.98,0.006,-0.009,0.996,315.16,
10-09-2025,00:44:08.993,307227,32,975.95,-1.54,-0.84,-444.86,0.007,-0.003,0.996,315.3,
10-09-2025,00:44:11.988,310230,31.99,975.96,-1.53,-0.85,-449.72,0.008,-0.002,0.992,315.22,
10-09-2025,00:44:15.004,313233,31.99,975.97,-1.55,-0.84,-454.59,0.008,-0.009,0.998,315.09,
10-09-2025,00:44:18.006,316236,31.99,975.96,-1.55,-0.84,-459.5,0.007,-0.008,0.994,315.24,
10-09-2025,00:44:21.009,319239,31.99,975.96,-1.55,-0.82,-464.39,0.007,-0.006,0.997,315.22,
10-09-2025,00:44:24.012,322242,32,975.97,-1.54,-0.83,-469.28,0.002,-0.006,0.998,315.1,
10-09-2025,00:44:27.005,325245,31.99,975.93,-1.54,-0.84,-474.22,0.009,-0.007,0.993,315.43,
10-09-2025,00:44:30.018,328248,31.99,975.97,-1.5,-0.83,-479.09,0,-0.007,0.994,315.09,
10-09-2025,00:44:33.019,331251,32,975.96,-1.57,-0.84,-483.96,0.006,-0.002,0.99,315.24,
10-09-2025,00:44:36.022,334254,31.99,975.98,-1.52,-0.84,-488.81,0.002,-0.006,0.985,315.03,
10-09-2025,00:44:39.022,337257,31.98,975.94,-1.55,-0.84,-493.69,0.002,-0.009,0.994,315.36,
10-09-2025,00:44:42.029,340260,31.99,975.97,-1.57,-0.86,-498.63,0.007,-0.008,0.992,315.1,
10-09-2025,00:44:45.029,343263,31.99,975.94,-1.58,-0.82,-503.58,0.004,-0.007,0.991,315.34,
10-09-2025,00:44:48.036,346266,31.99,975.94,-1.59,-0.83,-508.51,0.005,-0.004,0.997,315.34,
10-09-2025,00:44:51.026,349269,31.99,975.93,-1.56,-0.82,-513.42,0.007,-0.005,0.997,315.43,
10-09-2025,00:44:54.042,352272,32,975.99,-1.57,-0.82,-518.34,0.008,-0.005,0.994,314.93,
10-09-2025,00:44:57.043,355275,31.99,975.93,-1.6,-0.84,-523.3,0.008,-0.007,0.994,315.42,
10-09-2025,00:45:00.047,358278,31.98,975.95,-1.56,-0.83,-528.23,0.008,-0.004,0.993,315.25,
10-09-2025,00:45:03.046,361281,31.98,975.93,-2.07,-1.15,-531.51,0.01,-0.008,0.987,315.49,
10-09-2025,00:45:06.041,364284,31.99,975.91,20.4,-41.16,-537.34,0.631,0.152,0.61,315.61,Anomaly
10-09-2025,00:45:09.056,367287,31.99,975.94,4.24,44.35,-536.76,-0.839,0.167,0.835,315.38,Anomaly
10-09-2025,00:45:12.060,370290,31.99,975.97,14.36,53.92,-530.52,-1.038,0.017,1.096,315.09,Anomaly
10-09-2025,00:45:15.061,373293,31.99,975.93,22.22,35.32,-529.28,-0.938,0.072,0.939,315.42,Anomaly
10-09-2025,00:45:18.054,376296,31.99,975.94,-8.06,28.18,-537.14,-0.291,0.398,1.409,315.4,Anomaly
10-09-2025,00:45:21.063,379299,31.99,975.91,11.27,28.16,-537.52,-1.043,0.064,0.855,315.62,Anomaly
10-09-2025,00:45:24.071,382302,31.99,975.94,68.93,75.46,-549.79,-0.542,0.319,0.275,315.36,Anomaly
10-09-2025,00:45:27.069,385305,31.99,975.93,44.57,62.42,-560.89,-1.061,0.064,-0.02,315.41,Anomaly
10-09-2025,00:45:30.073,388308,32.01,975.92,45.35,59.98,-569.15,-0.67,-0.041,-0.299,315.58,Anomaly
10-09-2025,00:45:33.078,391311,32.01,975.96,47.47,24.51,-571.15,-0.542,0.433,-0.137,315.16,Anomaly
10-09-2025,00:45:36.078,394314,32.01,975.92,48.36,64.64,-590.1,-0.706,0.41,0.338,315.52,Anomaly
10-09-2025,00:45:39.080,397317,32.01,975.94,75.47,66.67,-599,-2.196,-0.651,0.263,315.36,Anomaly
10-09-2025,00:45:42.075,400320,32.01,975.94,-1.45,0.65,-615.99,-0.021,-0.005,0.997,315.33,
10-09-2025,00:45:45.092,403323,32,975.96,-1.47,0.65,-620.88,-0.022,0.001,0.995,315.16,
10-09-2025,00:45:48.094,406326,32,975.95,-1.43,0.67,-625.74,-0.017,-0.004,0.992,315.31,
10-09-2025,00:45:51.096,409329,32.01,975.93,-1.43,0.67,-630.58,-0.019,0,0.998,315.42,
10-09-2025,00:45:54.098,412332,32,975.96,-1.44,0.68,-635.44,-0.026,-0.003,0.995,315.22,
10-09-2025,00:45:57.103,415335,32,975.94,-1.48,0.66,-640.31,-0.02,-0.004,0.998,315.38,
10-09-2025,00:46:00.105,418338,32,975.96,-1.42,0.65,-645.18,-0.024,-0.004,0.998,315.19,
10-09-2025,00:46:03.106,421341,31.98,975.93,-1.45,0.63,-650.08,-0.016,-0.005,0.999,315.49,
10-09-2025,00:46:06.105,424344,31.99,975.97,-1.42,0.64,-654.94,-0.019,-0.008,1,315.12,
10-09-2025,00:46:09.112,427347,31.99,975.95,-1.47,0.65,-659.8,-0.019,-0.003,1.001,315.31,
10-09-2025,00:46:12.106,430350,31.98,975.93,-1.44,0.66,-664.7,-0.02,-0.007,1.001,315.48,
10-09-2025,00:46:15.120,433353,31.98,975.94,-1.43,0.65,-669.56,-0.02,-0.002,0.999,315.36,
10-09-2025,00:46:18.119,436356,31.98,975.92,-1.42,0.64,-674.42,-0.021,-0.005,0.995,315.52,
10-09-2025,00:46:21.121,439359,31.98,975.96,-1.45,0.62,-679.26,-0.02,-0.008,0.998,315.24,
10-09-2025,00:46:24.127,442362,31.98,975.93,-1.4,0.64,-684.1,-0.021,-0.006,0.996,315.43,
10-09-2025,00:46:27.122,445365,31.98,975.94,-1.41,0.64,-688.98,-0.02,-0.005,1.007,315.33,
10-09-2025,00:46:30.135,448368,31.99,975.95,-1.39,0.66,-693.81,-0.024,-0.003,0.989,315.27,
10-09-2025,00:46:33.131,451371,31.98,975.95,-1.41,0.64,-698.71,-0.021,-0.001,0.995,315.26,
10-09-2025,00:46:36.140,454374,31.98,975.92,-1.46,0.64,-703.57,-0.019,-0.006,1.001,315.58,
10-09-2025,00:46:39.144,457377,31.97,975.93,-1.41,0.67,-708.43,-0.022,-0.008,0.997,315.42,
10-09-2025,00:46:42.136,460380,31.98,975.93,-1.41,0.66,-713.26,-0.024,-0.008,0.996,315.43,
10-09-2025,00:46:45.149,463383,31.98,975.95,-1.41,0.63,-718.09,-0.021,-0.005,0.996,315.27,
10-09-2025,00:46:48.146,466386,31.98,975.92,-1.42,0.64,-722.98,-0.017,-0.004,0.995,315.55,
10-09-2025,00:46:51.149,469389,31.98,975.93,-1.4,0.63,-727.86,-0.023,-0.008,0.999,315.48,
10-09-2025,00:46:54.159,472392,31.98,975.9,-1.45,0.63,-732.74,-0.019,-0.005,1.001,315.73,
10-09-2025,00:46:57.161,475395,31.99,975.94,-1.44,0.64,-737.63,-0.019,-0.006,0.994,315.33,
10-09-2025,00:47:00.166,478398,31.99,975.92,-1.46,0.66,-742.53,-0.02,-0.004,1,315.55,
10-09-2025,00:47:03.164,481401,32,975.94,-1.4,0.65,-747.4,-0.019,-0.001,0.991,315.39,
10-09-2025,00:47:06.170,484404,31.99,975.94,-1.4,0.64,-752.27,-0.021,-0.007,0.997,315.33,
10-09-2025,00:47:09.169,487407,32,975.92,-1.44,0.65,-757.14,-0.019,-0.003,1,315.58,
10-09-2025,00:47:12.162,490410,31.97,975.91,-1.45,0.62,-762.05,-0.02,-0.004,1.004,315.58,
10-09-2025,00:47:15.178,493413,31.96,975.93,-1.44,0.64,-766.96,-0.016,-0.006,1.004,315.48,
10-09-2025,00:47:18.182,496416,31.95,975.94,-1.47,0.64,-771.84,-0.02,-0.007,0.998,315.33,
10-09-2025,00:47:21.179,499419,31.94,975.92,-1.47,0.63,-776.76,-0.022,-0.005,1.003,315.57,
10-09-2025,00:47:24.184,502422,31.93,975.9,-1.45,0.64,-781.65,-0.02,-0.006,0.996,315.73,
10-09-2025,00:47:27.191,505425,31.93,975.9,-1.45,0.64,-786.52,-0.021,-0.005,0.999,315.68,
10-09-2025,00:47:30.191,508428,31.93,975.95,-1.43,0.63,-791.41,-0.017,-0.003,1.005,315.3,
10-09-2025,00:47:33.196,511431,31.92,975.92,-1.46,0.63,-796.31,-0.018,-0.009,0.992,315.56,
10-09-2025,00:47:36.200,514434,31.91,975.93,-1.47,0.63,-801.2,-0.018,-0.004,0.994,315.44,
10-09-2025,00:47:39.198,517437,31.9,975.9,-1.45,0.64,-806.12,-0.017,-0.004,0.991,315.75,
10-09-2025,00:47:42.205,520440,31.89,975.93,-1.47,0.62,-811.1,-0.02,-0.003,1.003,315.46,
10-09-2025,00:47:45.205,523443,31.89,975.91,-1.45,0.65,-816.05,-0.018,-0.003,0.995,315.59,
10-09-2025,00:47:48.203,526446,31.88,975.93,-1.44,0.62,-821,-0.018,0.002,0.994,315.41,
10-09-2025,00:47:51.214,529449,31.88,975.93,-1.44,0.63,-825.98,-0.021,-0.004,0.996,315.41,
10-09-2025,00:47:54.209,532452,31.88,975.94,-1.5,0.62,-830.94,-0.018,-0.002,0.996,315.4,
10-09-2025,00:47:57.218,535455,31.89,975.92,-1.45,0.65,-835.92,-0.02,-0.006,0.998,315.58,
10-09-2025,00:48:00.221,538458,31.89,975.94,-1.49,0.61,-840.91,-0.02,-0.006,1.001,315.35,
10-09-2025,00:48:03.217,541461,31.88,975.93,-1.39,0.63,-845.8,-0.016,-0.006,0.998,315.46,
10-09-2025,00:48:06.227,544464,31.88,975.95,-1.49,0.63,-850.72,-0.023,-0.002,0.998,315.28,
10-09-2025,00:48:09.225,547467,31.88,975.94,-1.44,0.61,-855.65,-0.022,-0.003,0.999,315.38,
10-09-2025,00:48:12.234,550470,31.89,975.92,-1.44,0.63,-860.59,-0.019,-0.01,0.998,315.56,
10-09-2025,00:48:15.233,553473,31.88,975.93,-1.49,0.64,-865.52,-0.022,-0.008,0.996,315.41,
10-09-2025,00:48:18.241,556476,31.89,975.9,-1.5,0.62,-870.47,-0.019,-0.008,0.994,315.75,
10-09-2025,01:04:14.238,559479,31.89,975.93,-1.47,0.62,-875.42,-0.018,-0.006,0.996,315.49,
10-09-2025,01:04:14.310,562482,31.89,975.93,-1.45,0.62,-880.38,-0.022,-0.001,1.001,315.47,
10-09-2025,01:04:14.341,565485,31.89,975.9,-1.49,0.63,-885.39,-0.017,-0.004,0.998,315.75,
10-09-2025,01:04:14.357,568488,31.89,975.92,-1.47,0.63,-890.34,-0.017,-0.004,1.001,315.58,
10-09-2025,01:04:14.375,571491,31.89,975.96,-1.48,0.64,-895.33,-0.022,-0.003,0.994,315.22,
10-09-2025,01:04:14.392,574494,31.9,975.91,-1.51,0.63,-900.29,-0.022,0,0.993,315.61,
10-09-2025,01:04:14.402,577497,31.9,975.87,-1.44,0.64,-905.23,-0.018,-0.005,0.995,315.95,
10-09-2025,01:04:14.414,580500,31.89,975.94,-1.51,0.64,-910.23,-0.022,-0.004,1.005,315.35,
10-09-2025,01:04:14.430,583503,31.9,975.91,-1.49,0.64,-915.19,-0.023,-0.003,0.997,315.6,
10-09-2025,01:04:14.442,586506,31.91,975.9,-1.49,0.63,-920.14,-0.021,-0.004,0.997,315.72,
10-09-2025,01:04:14.452,589509,31.91,975.91,-1.52,0.64,-925.12,-0.019,-0.001,0.999,315.65,
10-09-2025,01:04:14.465,592512,31.91,975.92,-1.45,0.64,-930.07,-0.018,-0.003,1.001,315.53,
10-09-2025,01:04:14.474,595515,31.91,975.91,-1.53,0.64,-935.03,-0.02,-0.006,1.001,315.65,
10-09-2025,01:04:14.482,598518,31.91,975.92,-1.49,0.63,-939.99,-0.016,-0.003,0.998,315.57,
10-09-2025,01:04:14.493,601521,31.9,975.88,-1.51,0.63,-944.93,-0.019,-0.004,1.005,315.84,
10-09-2025,01:04:14.504,604524,31.9,975.92,-1.46,0.63,-949.89,-0.021,-0.008,0.997,315.5,
10-09-2025,01:04:14.517,607527,31.9,975.93,-1.56,0.61,-954.86,-0.018,-0.006,1.002,315.44,
10-09-2025,01:04:14.526,610530,31.9,975.9,-1.52,0.61,-959.85,-0.02,-0.007,1.004,315.74,
10-09-2025,01:04:14.537,613533,31.9,975.9,-1.47,0.65,-964.8,-0.016,-0.003,0.997,315.75,
10-09-2025,01:04:14.559,616536,31.9,975.87,-1.5,0.63,-969.8,-0.02,-0.005,0.999,315.99,
10-09-2025,01:04:14.571,619539,31.91,975.93,-1.52,0.65,-974.81,-0.02,-0.006,0.999,315.44,
10-09-2025,01:04:14.582,622542,31.9,975.94,-1.47,0.65,-979.79,-0.017,-0.002,0.997,315.4,
10-09-2025,01:04:14.591,625545,31.9,975.91,-1.51,0.59,-984.76,-0.016,-0.006,0.999,315.65,
10-09-2025,01:04:14.602,628548,31.89,975.92,-1.51,0.64,-989.77,-0.021,-0.006,0.996,315.56,
10-09-2025,01:04:14.614,631551,31.88,975.92,-1.45,0.66,-994.78,-0.019,-0.002,0.996,315.52,
10-09-2025,01:04:14.621,634554,31.88,975.91,-1.51,0.66,-999.75,-0.023,-0.005,0.999,315.67,
10-09-2025,01:04:14.628,637557,31.88,975.89,-1.46,0.63,-1004.71,-0.021,-0.004,1.001,315.76,
10-09-2025,01:04:14.632,640560,31.87,975.92,-1.53,0.65,-1009.69,-0.02,-0.003,0.997,315.58,
10-09-2025,01:04:14.635,643563,31.88,975.92,-1.52,0.64,-1014.67,-0.02,-0.006,0.994,315.52,
10-09-2025,01:04:14.641,646566,31.87,975.87,-1.55,0.64,-1019.65,-0.021,-0.007,0.991,316,
10-09-2025,01:04:14.646,649569,31.87,975.89,-1.44,0.62,-1024.63,-0.02,-0.005,1.005,315.83,
10-09-2025,01:04:14.650,652572,31.87,975.93,-1.47,0.64,-1029.58,-0.021,-0.004,1.002,315.46,
10-09-2025,01:04:14.655,655575,31.86,975.9,-1.53,0.64,-1034.58,-0.022,-0.003,0.997,315.7,
10-09-2025,01:04:14.659,658578,31.87,975.97,-1.49,0.62,-1039.55,-0.02,-0.002,0.994,315.13,
10-09-2025,01:04:14.666,664584,31.86,975.87,-1.44,0.63,-1049.54,-0.021,-0.003,1.001,315.99,
10-09-2025,01:04:14.669,667587,31.86,975.91,-1.47,0.64,-1054.53,-0.02,-0.004,0.996,315.66,
10-09-2025,01:04:14.671,670590,31.85,975.92,-1.46,0.63,-1059.51,-0.02,-0.006,0.997,315.58,
10-09-2025,01:04:14.673,673593,31.86,975.92,-1.4,0.64,-1064.47,-0.021,-0.003,0.997,315.53,
10-09-2025,01:04:14.676,676596,31.85,975.9,-1.47,0.61,-1069.42,-0.021,-0.009,1.001,315.68,
10-09-2025,01:04:14.677,679599,31.85,975.92,-1.48,0.65,-1074.42,-0.019,-0.007,0.997,315.58,
10-09-2025,01:04:14.680,682602,31.84,975.93,-1.45,0.63,-1079.38,-0.024,-0.008,0.996,315.48,
10-09-2025,01:04:14.682,685605,31.84,975.91,-1.47,0.65,-1084.36,-0.021,0,0.992,315.6,
10-09-2025,01:04:14.684,688608,31.84,975.92,-1.51,0.64,-1089.36,-0.017,-0.008,0.999,315.57,
10-09-2025,01:04:14.686,691611,31.84,975.92,-1.52,0.63,-1094.41,-0.021,-0.001,0.994,315.55,
10-09-2025,01:04:14.688,694614,31.83,975.88,-1.49,0.63,-1099.43,-0.016,-0.005,1.001,315.86,
10-09-2025,01:04:14.690,697617,31.83,975.9,-1.51,0.62,-1104.46,-0.019,-0.009,0.999,315.67,
10-09-2025,01:04:14.692,700620,31.83,975.91,-1.51,0.63,-1109.49,-0.023,-0.006,0.993,315.63,
10-09-2025,01:04:14.695,703623,31.83,975.91,-1.47,0.63,-1114.48,-0.023,-0.003,1.003,315.66,
10-09-2025,01:04:14.697,706626,31.84,975.93,-1.51,0.62,-1119.5,-0.016,-0.004,1,315.49,
10-09-2025,01:04:14.702,709629,31.83,975.91,-1.53,0.63,-1124.5,-0.022,-0.001,0.991,315.66,
10-09-2025,01:04:14.704,712632,31.85,975.92,-1.46,0.65,-1129.49,-0.022,-0.006,0.997,315.55,
10-09-2025,01:04:14.706,715635,31.83,975.89,-1.52,0.64,-1134.49,-0.021,-0.002,0.997,315.83,
10-09-2025,01:04:14.708,718638,31.84,975.93,-1.51,0.62,-1139.52,-0.022,-0.006,0.999,315.43,
10-09-2025,01:04:14.710,721641,31.83,975.9,-1.47,0.62,-1144.53,-0.022,-0.004,0.997,315.72,
10-09-2025,01:04:14.711,724644,31.84,975.91,-1.48,0.63,-1149.54,-0.021,-0.009,0.997,315.61,
10-09-2025,01:04:14.716,727647,31.83,975.88,-1.54,0.62,-1154.54,-0.021,-0.004,0.995,315.86,
10-09-2025,01:04:14.718,730650,31.83,975.93,-1.5,0.65,-1159.53,-0.021,-0.009,0.998,315.48,
10-09-2025,01:04:14.720,733653,31.83,975.88,-1.48,0.62,-1164.53,-0.017,-0.005,0.994,315.86,
10-09-2025,01:04:14.722,736656,31.83,975.92,-1.55,0.6,-1169.58,-0.021,-0.004,0.993,315.78,
10-09-2025,01:04:14.724,739659,31.83,975.88,-1.55,0.64,-1174.64,-0.025,-0.006,0.995,315.91,
10-09-2025,01:04:14.727,742662,31.83,975.9,-1.5,0.61,-1179.7,-0.021,-0.005,0.993,315.75,
10-09-2025,01:04:14.728,745665,31.83,975.89,-1.53,0.66,-1184.72,-0.019,-0.005,0.991,315.82,
10-09-2025,01:04:14.730,748668,31.84,975.9,-1.47,0.62,-1189.73,-0.019,-0.007,0.996,315.74,
10-09-2025,01:04:14.731,751671,31.83,975.92,-1.5,0.63,-1194.72,-0.016,-0.004,0.995,315.54,
10-09-2025,01:04:14.734,754674,31.83,975.92,-1.49,0.6,-1199.74,-0.02,-0.008,0.999,315.57,
10-09-2025,01:04:14.735,757677,31.83,975.9,-1.53,0.62,-1204.77,-0.02,-0.007,0.997,315.7,
10-09-2025,01:04:14.737,760680,31.83,975.92,-1.52,0.64,-1209.81,-0.022,-0.006,0.999,315.54,
10-09-2025,01:04:14.739,763683,31.82,975.88,-1.53,0.62,-1214.85,-0.018,-0.007,0.998,315.85,
